Customer,Standard,Destination,POS Receive Date,POS Delivery Date,Time Differences,Model/Type,Modification,Other,Receive Year,Delivery Year
INFINITE,SNI,PHILIPPINES,2016-08-05,2016-08-30,25 days 00:00:00.000000000,KIT,no,20,2016,2016
INFINITE,SNI,PHILIPPINES,2016-08-05,2016-08-30,25 days 00:00:00.000000000,KIT,no,20,2016,2016
INFINITE,SNI,PHILIPPINES,2016-08-05,2016-08-30,25 days 00:00:00.000000000,KIT,no,20,2016,2016
INFINITE,SNI,PHILIPPINES,2016-08-05,2016-08-30,25 days 00:00:00.000000000,KIT,no,20,2016,2016
INFINITE,SNI,PHILIPPINES,2018-02-19,2018-02-28,9 days 00:00:00.000000000,PROMOTION ITEM KYT,no,2,2018,2018
INFINITE,SNI,PHILIPPINES,2018-02-19,2018-02-28,9 days 00:00:00.000000000,PROMOTION ITEM KYT,no,4,2018,2018
INFINITE,SNI,PHILIPPINES,2018-04-20,2018-04-21,1 days 00:00:00.000000000,KYT KR 1,no,10,2018,2018
INFINITE,SNI,PHILIPPINES,2018-06-06,2018-06-30,24 days 00:00:00.000000000,KYT C5,no,10,2018,2018
INFINITE,SNI,PHILIPPINES,2018-04-20,2018-04-21,1 days 00:00:00.000000000,KYT KR 1,no,15,2018,2018
INFINITE,SNI,PHILIPPINES,2018-04-20,2018-04-21,1 days 00:00:00.000000000,KYT KR 1,no,30,2018,2018
INFINITE,SNI,PHILIPPINES,2018-06-06,2018-06-30,24 days 00:00:00.000000000,KYT VENDETTA 2,no,50,2018,2018
INFINITE,SNI,PHILIPPINES,2018-06-06,2018-06-30,24 days 00:00:00.000000000,KYT VENDETTA 2,no,50,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-08-30,38 days 00:00:00.000000000,KYT VENOM OPEN FACE,no,50,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-08-30,38 days 00:00:00.000000000,KYT VENOM OPEN FACE,no,50,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-08-30,38 days 00:00:00.000000000,KYT NFR,no,50,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-08-30,38 days 00:00:00.000000000,KYT NFR,no,50,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-08-30,38 days 00:00:00.000000000,KYT RC 07,no,50,2018,2018
INFINITE,SNI,PHILIPPINES,2018-08-16,2018-08-30,14 days 00:00:00.000000000,KYT VENOM OPEN FACE,no,50,2018,2018
INFINITE,SNI,PHILIPPINES,2018-08-16,2018-08-30,14 days 00:00:00.000000000,KYT VENOM OPEN FACE,no,50,2018,2018
INFINITE,SNI,PHILIPPINES,2018-02-19,2018-02-28,9 days 00:00:00.000000000,PROMOTION ITEM KYT,no,80,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-08-30,38 days 00:00:00.000000000,KYT VENDETTA 2,no,80,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-08-30,38 days 00:00:00.000000000,KYT VENDETTA 2,no,80,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-08-30,38 days 00:00:00.000000000,KYT VENDETTA 2,no,80,2018,2018
INFINITE,SNI,PHILIPPINES,2018-02-19,2018-02-28,9 days 00:00:00.000000000,PROMOTION ITEM KYT,no,100,2018,2018
INFINITE,SNI,PHILIPPINES,2018-02-19,2018-02-28,9 days 00:00:00.000000000,PROMOTION ITEM KYT,no,100,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-08-30,38 days 00:00:00.000000000,KYT NFR,no,100,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-08-30,38 days 00:00:00.000000000,KYT NFR,no,100,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-08-30,38 days 00:00:00.000000000,KYT NFR,no,100,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-08-30,38 days 00:00:00.000000000,KYT VENDETTA 2,no,100,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-08-30,38 days 00:00:00.000000000,KYT NFR,no,100,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-08-30,38 days 00:00:00.000000000,KYT RC 07,no,100,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-08-30,38 days 00:00:00.000000000,KYT VENDETTA 2,no,120,2018,2018
INFINITE,SNI,PHILIPPINES,2018-02-19,2018-02-28,9 days 00:00:00.000000000,KIT VENDETTA 2,no,130,2018,2018
INFINITE,SNI,PHILIPPINES,2018-06-06,2018-06-30,24 days 00:00:00.000000000,KYT VENDETTA 2,no,150,2018,2018
INFINITE,SNI,PHILIPPINES,2018-08-14,2018-10-01,48 days 00:00:00.000000000,KYT RC 10,no,200,2018,2018
INFINITE,SNI,PHILIPPINES,2018-08-14,2018-10-01,48 days 00:00:00.000000000,KYT RC 10,no,200,2018,2018
INFINITE,SNI,PHILIPPINES,2018-08-14,2018-10-01,48 days 00:00:00.000000000,KYT RC 10,no,200,2018,2018
INFINITE,SNI,PHILIPPINES,2018-08-14,2018-10-01,48 days 00:00:00.000000000,KYT VENDETTA 2,no,200,2018,2018
INFINITE,SNI,PHILIPPINES,2018-08-14,2018-10-01,48 days 00:00:00.000000000,KYT VENDETTA 2,no,200,2018,2018
INFINITE,SNI,PHILIPPINES,2018-08-14,2018-10-01,48 days 00:00:00.000000000,KYT NFR,no,200,2018,2018
INFINITE,SNI,PHILIPPINES,2018-08-14,2018-10-01,48 days 00:00:00.000000000,KYT NFR,no,200,2018,2018
INFINITE,SNI,PHILIPPINES,2018-08-14,2018-10-01,48 days 00:00:00.000000000,KYT NFR,no,200,2018,2018
INFINITE,SNI,PHILIPPINES,2016-03-11,2016-03-12,1 days 00:00:00.000000000,KIT SR SPORT,no,1,2016,2016
INFINITE,SNI,PHILIPPINES,2016-03-11,2016-03-12,1 days 00:00:00.000000000,KIT SR SPORT,no,1,2016,2016
INFINITE,SNI,PHILIPPINES,2017-06-22,2017-06-23,1 days 00:00:00.000000000,KYT KR 1,no,2,2017,2017
INFINITE,SNI,PHILIPPINES,2017-06-22,2017-06-23,1 days 00:00:00.000000000,KYT KR 1,no,3,2017,2017
INFINITE,SNI,PHILIPPINES,2016-03-11,2016-03-12,1 days 00:00:00.000000000,KIT KYT C5,no,10,2016,2016
INFINITE,SNI,PHILIPPINES,2016-03-11,2016-03-12,1 days 00:00:00.000000000,KIT KYT C4,no,10,2016,2016
INFINITE,SNI,PHILIPPINES,2017-01-13,2017-01-14,1 days 00:00:00.000000000,ACCESSORIES,no,10,2017,2017
INFINITE,SNI,PHILIPPINES,2017-01-13,2017-01-14,1 days 00:00:00.000000000,ACCESSORIES,no,10,2017,2017
INFINITE,SNI,PHILIPPINES,2017-06-22,2017-06-23,1 days 00:00:00.000000000,KYT KR 1,no,10,2017,2017
INFINITE,SNI,PHILIPPINES,2017-06-22,2017-06-23,1 days 00:00:00.000000000,KYT KR 1,no,10,2017,2017
INFINITE,SNI,PHILIPPINES,2017-01-13,2017-01-14,1 days 00:00:00.000000000,KYT KR 1,no,20,2017,2017
INFINITE,SNI,PHILIPPINES,2017-01-13,2017-01-14,1 days 00:00:00.000000000,KYT KR 2,no,20,2017,2017
INFINITE,SNI,PHILIPPINES,2017-01-13,2017-01-14,1 days 00:00:00.000000000,KYT K2 RIDER,no,20,2017,2017
INFINITE,SNI,PHILIPPINES,2017-10-20,2017-10-21,1 days 00:00:00.000000000,KYT VENDETTA 4,no,50,2017,2017
INFINITE,SNI,PHILIPPINES,2017-10-20,2017-10-21,1 days 00:00:00.000000000,KYT NFR,no,50,2017,2017
INFINITE,SNI,PHILIPPINES,2017-10-20,2017-10-21,1 days 00:00:00.000000000,KYT VENOM OPEN FACE,no,50,2017,2017
INFINITE,SNI,PHILIPPINES,2017-11-06,2017-11-07,1 days 00:00:00.000000000,KYT NFR,no,50,2017,2017
INFINITE,SNI,PHILIPPINES,2017-11-06,2017-11-07,1 days 00:00:00.000000000,KYT VENOM OPEN FACE,no,50,2017,2017
INFINITE,SNI,PHILIPPINES,2017-11-27,2017-11-28,1 days 00:00:00.000000000,KYT NFR,no,50,2017,2017
INFINITE,SNI,PHILIPPINES,2017-11-27,2017-11-28,1 days 00:00:00.000000000,KYT VENOM OPEN FACE,no,50,2017,2017
INFINITE,SNI,PHILIPPINES,2017-10-20,2017-10-21,1 days 00:00:00.000000000,KYT NFR,no,100,2017,2017
INFINITE,SNI,PHILIPPINES,2017-10-20,2017-10-21,1 days 00:00:00.000000000,KYT RC-7,no,100,2017,2017
INFINITE,SNI,PHILIPPINES,2017-10-20,2017-10-21,1 days 00:00:00.000000000,KYT RC-7,no,100,2017,2017
INFINITE,SNI,PHILIPPINES,2017-10-20,2017-10-21,1 days 00:00:00.000000000,KYT VENOM OPEN FACE,no,100,2017,2017
INFINITE,SNI,PHILIPPINES,2017-11-06,2017-11-07,1 days 00:00:00.000000000,KYT NFR,no,100,2017,2017
INFINITE,SNI,PHILIPPINES,2017-11-06,2017-11-07,1 days 00:00:00.000000000,KYT RC-7,no,100,2017,2017
INFINITE,SNI,PHILIPPINES,2017-11-06,2017-11-07,1 days 00:00:00.000000000,KYT RC-7,no,100,2017,2017
INFINITE,SNI,PHILIPPINES,2017-11-06,2017-11-07,1 days 00:00:00.000000000,KYT VENOM OPEN FACE,no,100,2017,2017
INFINITE,SNI,PHILIPPINES,2017-11-27,2017-11-28,1 days 00:00:00.000000000,KYT NFR,no,100,2017,2017
INFINITE,SNI,PHILIPPINES,2017-11-27,2017-11-28,1 days 00:00:00.000000000,KYT RC-7,no,100,2017,2017
INFINITE,SNI,PHILIPPINES,2017-11-27,2017-11-28,1 days 00:00:00.000000000,KYT RC-7,no,100,2017,2017
INFINITE,SNI,PHILIPPINES,2017-11-27,2017-11-28,1 days 00:00:00.000000000,KYT VENOM OPEN FACE,no,100,2017,2017
INFINITE,SNI,PHILIPPINES,2017-01-13,2017-01-14,1 days 00:00:00.000000000,KYT VENDETTA,no,110,2017,2017
INFINITE,SNI,PHILIPPINES,2017-10-20,2017-10-21,1 days 00:00:00.000000000,KYT VENDETTA 3,no,150,2017,2017
INFINITE,SNI,PHILIPPINES,2017-11-06,2017-11-07,1 days 00:00:00.000000000,KYT VENDETTA 2,no,150,2017,2017
INFINITE,SNI,PHILIPPINES,2017-11-27,2017-11-28,1 days 00:00:00.000000000,KYT VENDETTA 2,no,150,2017,2017
INFINITE,SNI,PHILIPPINES,2017-06-22,2017-06-23,1 days 00:00:00.000000000,KYT VENDETTA,no,200,2017,2017
INFINITE,SNI,PHILIPPINES,2017-10-20,2017-10-21,1 days 00:00:00.000000000,KYT VENDETTA 2,no,200,2017,2017
J CLUB,ECE/DOT,THAILAND,2016-11-14,2017-01-14,61 days 00:00:00.000000000,K RACING VENOM,no,10,2016,2017
J CLUB,ECE/DOT,THAILAND,2016-11-14,2017-01-14,61 days 00:00:00.000000000,K RACING FALCON,no,20,2016,2017
J CLUB,ECE/DOT,THAILAND,2016-11-14,2017-01-14,61 days 00:00:00.000000000,K RACING FALCON,no,30,2016,2017
J CLUB,ECE/DOT,THAILAND,2016-11-14,2017-01-14,61 days 00:00:00.000000000,K RACING VENOM,no,30,2016,2017
J&J TRADING CO LTD,ECE,KOREA,2016-08-23,2016-08-24,1 days 00:00:00.000000000,SR SPORT,no,1,2016,2016
J&J TRADING CO LTD,ECE,KOREA,2016-08-23,2016-08-24,1 days 00:00:00.000000000,MR JUMP,no,1,2016,2016
J&J TRADING CO LTD,ECE,KOREA,2016-08-23,2016-08-24,1 days 00:00:00.000000000,MR JUMP,no,1,2016,2016
J&J TRADING CO LTD,ECE,KOREA,2016-08-23,2016-08-24,1 days 00:00:00.000000000,PROMOTION ITEM,no,1,2016,2016
J&J TRADING CO LTD,ECE,KOREA,2016-08-23,2016-08-24,1 days 00:00:00.000000000,MR JUMP,no,1,2016,2016
J&J TRADING CO LTD,ECE,KOREA,2016-08-23,2016-08-24,1 days 00:00:00.000000000,MR JUMP,no,1,2016,2016
J&J TRADING CO LTD,ECE,KOREA,2017-09-29,2017-09-30,1 days 00:00:00.000000000,SR SPORT,no,1,2017,2017
J&J TRADING CO LTD,ECE,KOREA,2017-09-29,2017-09-30,1 days 00:00:00.000000000,SR SPORT,no,1,2017,2017
J&J TRADING CO LTD,ECE,KOREA,2017-09-29,2017-09-30,1 days 00:00:00.000000000,APEX,no,1,2017,2017
J&J TRADING CO LTD,ECE,KOREA,2017-09-29,2017-09-30,1 days 00:00:00.000000000,MR JUMP,no,1,2017,2017
J&J TRADING CO LTD,ECE,KOREA,2017-09-29,2017-09-30,1 days 00:00:00.000000000,MR JUMP,no,1,2017,2017
J&J TRADING CO LTD,ECE,KOREA,2016-08-23,2016-08-24,1 days 00:00:00.000000000,SR SPORT,no,2,2016,2016
J&J TRADING CO LTD,ECE,KOREA,2016-08-23,2016-08-24,1 days 00:00:00.000000000,APEX,no,2,2016,2016
J&J TRADING CO LTD,ECE,KOREA,2016-08-23,2016-08-24,1 days 00:00:00.000000000,APEX,no,2,2016,2016
J&J TRADING CO LTD,ECE,KOREA,2016-08-23,2016-08-24,1 days 00:00:00.000000000,APEX,no,2,2016,2016
J&J TRADING CO LTD,ECE,KOREA,2017-09-29,2017-09-30,1 days 00:00:00.000000000,HELLO,no,2,2017,2017
J&J TRADING CO LTD,ECE,KOREA,2017-09-29,2017-09-30,1 days 00:00:00.000000000,APEX,no,3,2017,2017
J&J TRADING CO LTD,ECE,KOREA,2017-09-29,2017-09-30,1 days 00:00:00.000000000,APEX,no,3,2017,2017
J&J TRADING CO LTD,ECE,KOREA,2016-08-23,2016-08-24,1 days 00:00:00.000000000,SR SPORT,no,5,2016,2016
J&J TRADING CO LTD,ECE,KOREA,2016-08-23,2016-08-24,1 days 00:00:00.000000000,SR SPORT,no,5,2016,2016
J&J TRADING CO LTD,ECE,KOREA,2016-08-23,2016-08-24,1 days 00:00:00.000000000,SR SPORT,no,5,2016,2016
J&J TRADING CO LTD,ECE,KOREA,2016-08-23,2016-08-24,1 days 00:00:00.000000000,APEX,no,5,2016,2016
J&J TRADING CO LTD,ECE,KOREA,2016-08-23,2016-08-24,1 days 00:00:00.000000000,PROMOTION ITEM,no,5,2016,2016
J&J TRADING CO LTD,ECE,KOREA,2016-08-23,2016-08-24,1 days 00:00:00.000000000,PROMOTION ITEM,no,5,2016,2016
J&J TRADING CO LTD,ECE,KOREA,2017-02-14,2017-02-15,1 days 00:00:00.000000000,SR SPORT,no,5,2017,2017
J&J TRADING CO LTD,ECE,KOREA,2017-02-14,2017-02-15,1 days 00:00:00.000000000,APEX,no,5,2017,2017
J&J TRADING CO LTD,ECE,KOREA,2017-09-29,2017-09-30,1 days 00:00:00.000000000,SUOMY,no,5,2017,2017
J&J TRADING CO LTD,ECE,KOREA,2016-08-23,2016-08-24,1 days 00:00:00.000000000,SUPPORT PARTS,no,10,2016,2016
J&J TRADING CO LTD,ECE,KOREA,2016-08-23,2016-08-24,1 days 00:00:00.000000000,SUPPORT PARTS,no,10,2016,2016
J&J TRADING CO LTD,ECE,KOREA,2017-01-20,2017-01-21,1 days 00:00:00.000000000,SR SPORT,no,10,2017,2017
J&J TRADING CO LTD,ECE,KOREA,2017-01-20,2017-01-21,1 days 00:00:00.000000000,SR SPORT,no,10,2017,2017
J&J TRADING CO LTD,ECE,KOREA,2017-01-20,2017-01-21,1 days 00:00:00.000000000,APEX,no,10,2017,2017
J&J TRADING CO LTD,ECE,KOREA,2017-01-20,2017-01-21,1 days 00:00:00.000000000,APEX,no,10,2017,2017
J&J TRADING CO LTD,ECE,KOREA,2017-01-20,2017-01-21,1 days 00:00:00.000000000,APEX,no,10,2017,2017
J&J TRADING CO LTD,ECE,KOREA,2017-09-29,2017-09-30,1 days 00:00:00.000000000,SR SPORT,no,10,2017,2017
J&J TRADING CO LTD,ECE,KOREA,2017-09-29,2017-09-30,1 days 00:00:00.000000000,APEX,no,10,2017,2017
J&J TRADING CO LTD,ECE,KOREA,2017-09-29,2017-09-30,1 days 00:00:00.000000000,APEX,no,10,2017,2017
J&J TRADING CO LTD,ECE,KOREA,2017-09-29,2017-09-30,1 days 00:00:00.000000000,HELLO,no,10,2017,2017
J&J TRADING CO LTD,ECE,KOREA,2017-09-29,2017-09-30,1 days 00:00:00.000000000,ACCESSORIES,no,10,2017,2017
J&J TRADING CO LTD,ECE,KOREA,2016-08-15,2016-08-25,10 days 00:00:00.000000000,APEX,no,15,2016,2016
J&J TRADING CO LTD,ECE,KOREA,2016-08-23,2016-08-24,1 days 00:00:00.000000000,APEX,no,15,2016,2016
J&J TRADING CO LTD,ECE,KOREA,2016-08-23,2016-08-24,1 days 00:00:00.000000000,APEX,no,15,2016,2016
J&J TRADING CO LTD,ECE,KOREA,2016-08-23,2016-08-24,1 days 00:00:00.000000000,APEX,no,15,2016,2016
J&J TRADING CO LTD,ECE,KOREA,2016-08-23,2016-08-24,1 days 00:00:00.000000000,APEX,no,15,2016,2016
J&J TRADING CO LTD,ECE,KOREA,2016-08-23,2016-08-24,1 days 00:00:00.000000000,APEX,no,15,2016,2016
J&J TRADING CO LTD,ECE,KOREA,2016-08-23,2016-08-24,1 days 00:00:00.000000000,APEX,no,15,2016,2016
J&J TRADING CO LTD,ECE,KOREA,2016-08-23,2016-08-24,1 days 00:00:00.000000000,APEX,no,15,2016,2016
J&J TRADING CO LTD,ECE,KOREA,2016-08-15,2016-08-25,10 days 00:00:00.000000000,SR SPORT,no,20,2016,2016
J&J TRADING CO LTD,ECE,KOREA,2016-08-23,2016-08-24,1 days 00:00:00.000000000,SR SPORT,no,20,2016,2016
J&J TRADING CO LTD,ECE,KOREA,2016-08-23,2016-08-24,1 days 00:00:00.000000000,SR SPORT,no,20,2016,2016
J&J TRADING CO LTD,ECE,KOREA,2016-08-23,2016-08-24,1 days 00:00:00.000000000,SR SPORT,no,20,2016,2016
J&J TRADING CO LTD,ECE,KOREA,2016-08-23,2016-08-24,1 days 00:00:00.000000000,SR SPORT,no,20,2016,2016
J&J TRADING CO LTD,ECE,KOREA,2016-08-23,2016-08-24,1 days 00:00:00.000000000,SR SPORT,no,20,2016,2016
J&J TRADING CO LTD,ECE,KOREA,2016-08-23,2016-08-24,1 days 00:00:00.000000000,SR SPORT,no,20,2016,2016
J&J TRADING CO LTD,ECE,KOREA,2016-08-23,2016-08-24,1 days 00:00:00.000000000,SUPPORT PARTS,no,20,2016,2016
J&J TRADING CO LTD,ECE,KOREA,2017-01-20,2017-01-21,1 days 00:00:00.000000000,SR SPORT,no,20,2017,2017
J&J TRADING CO LTD,ECE,KOREA,2017-09-29,2017-09-30,1 days 00:00:00.000000000,APEX,no,20,2017,2017
J&J TRADING CO LTD,ECE,KOREA,2017-09-29,2017-09-30,1 days 00:00:00.000000000,APEX,no,20,2017,2017
J&J TRADING CO LTD,ECE,KOREA,2017-09-29,2017-09-30,1 days 00:00:00.000000000,APEX,no,20,2017,2017
J&J TRADING CO LTD,ECE,KOREA,2017-09-29,2017-09-30,1 days 00:00:00.000000000,SR SPORT,no,20,2017,2017
J&J TRADING CO LTD,ECE,KOREA,2016-08-23,2016-08-24,1 days 00:00:00.000000000,SR SPORT,no,30,2016,2016
J&J TRADING CO LTD,ECE,KOREA,2016-08-23,2016-08-24,1 days 00:00:00.000000000,PROMOTION ITEM,no,300,2016,2016
J&J TRADING CO LTD,E2205,KOREA,2017-04-17,2017-04-18,1 days 00:00:00.000000000,MR JUMP,no,2,2017,2017
J&J TRADING CO LTD,E2205,KOREA,2017-04-17,2017-04-18,1 days 00:00:00.000000000,MR JUMP,no,2,2017,2017
J&J TRADING CO LTD,E2205,KOREA,2017-04-17,2017-04-18,1 days 00:00:00.000000000,APEX,no,3,2017,2017
J&J TRADING CO LTD,E2217,KOREA,2018-10-01,2018-10-02,1 days 00:00:00.000000000,KIT,no,3,2018,2018
J&J TRADING CO LTD,E2217,KOREA,2018-10-01,2018-10-02,1 days 00:00:00.000000000,KIT,no,5,2018,2018
J&J TRADING CO LTD,E2205,KOREA,2017-04-17,2017-04-18,1 days 00:00:00.000000000,SR SPORT,no,10,2017,2017
J&J TRADING CO LTD,E2205,KOREA,2017-04-17,2017-04-18,1 days 00:00:00.000000000,APEX,no,10,2017,2017
J&J TRADING CO LTD,E2205,KOREA,2017-04-17,2017-04-18,1 days 00:00:00.000000000,APEX,no,10,2017,2017
J&J TRADING CO LTD,E2217,KOREA,2018-10-01,2018-10-02,1 days 00:00:00.000000000,KIT,no,10,2018,2018
J&J TRADING CO LTD,E2217,KOREA,2018-10-01,2018-10-02,1 days 00:00:00.000000000,KIT,no,10,2018,2018
J&J TRADING CO LTD,E2217,KOREA,2018-10-01,2018-10-02,1 days 00:00:00.000000000,KIT,no,20,2018,2018
J&J TRADING CO LTD,E2217,KOREA,2018-10-01,2018-10-02,1 days 00:00:00.000000000,KIT,no,20,2018,2018
KINGSTAR,ECE,SHANGHAI,2017-07-04,2017-07-05,1 days 00:00:00.000000000,KYT GALAXY SLIDE,no,10,2017,2017
KINGSTAR,ECE,SHANGHAI,2017-07-04,2017-07-05,1 days 00:00:00.000000000,KYT GALAXY SLIDE,no,10,2017,2017
KINGSTAR,ECE,SHANGHAI,2017-07-04,2017-07-05,1 days 00:00:00.000000000,KYT GALAXY SLIDE,no,30,2017,2017
KINGSTAR,ECE,SHANGHAI,2017-07-04,2017-07-05,1 days 00:00:00.000000000,KYT K2 RIDER,no,50,2017,2017
KINGSTAR,ECE,SHANGHAI,2017-07-04,2017-07-05,1 days 00:00:00.000000000,KYT VENOM OPEN FACE,no,100,2017,2017
KINGSTAR,ECE,SHANGHAI,2017-07-04,2017-07-05,1 days 00:00:00.000000000,KYT VENOM OPEN FACE,no,100,2017,2017
KINGSTAR,ECE,SHANGHAI,2017-07-04,2017-07-05,1 days 00:00:00.000000000,KYT VENOM OPEN FACE,no,200,2017,2017
KINGSTAR,DOT,CHINA,2018-05-30,2018-05-31,1 days 00:00:00.000000000,KYT KR 1,no,1,2018,2018
KINGSTAR,DOT,CHINA,2018-05-22,2018-05-23,1 days 00:00:00.000000000,KYT K2 RIDER,no,30,2018,2018
KINGSTAR,DOT,CHINA,2018-05-30,2018-05-31,1 days 00:00:00.000000000,KYT KR 1,no,30,2018,2018
KINGSTAR,DOT,CHINA,2018-05-22,2018-05-23,1 days 00:00:00.000000000,KYT VENOM OPEN FACE,no,50,2018,2018
KINGSTAR,DOT,CHINA,2018-05-22,2018-05-23,1 days 00:00:00.000000000,KYT K2 RIDER,no,50,2018,2018
KINGSTAR,ECE,CHINA,2018-05-22,2018-05-23,1 days 00:00:00.000000000,KYT NFR,no,50,2018,2018
KINGSTAR,ECE,CHINA,2018-05-22,2018-05-23,1 days 00:00:00.000000000,KYT NFR,no,50,2018,2018
KINGSTAR,DOT,CHINA,2018-05-30,2018-05-31,1 days 00:00:00.000000000,KYT KR 1,no,50,2018,2018
KINGSTAR,DOT,CHINA,2018-04-12,2018-04-13,1 days 00:00:00.000000000,KYT KR 1,no,60,2018,2018
KINGSTAR,DOT,CHINA,2018-04-12,2018-04-13,1 days 00:00:00.000000000,KYT KR 1,no,60,2018,2018
KINGSTAR,DOT,CHINA,2018-04-12,2018-04-13,1 days 00:00:00.000000000,KYT KR 1,no,60,2018,2018
KINGSTAR,DOT,CHINA,2018-05-22,2018-05-23,1 days 00:00:00.000000000,KYT VENOM OPEN FACE,no,100,2018,2018
KINGSTAR,DOT,CHINA,2018-05-22,2018-05-23,1 days 00:00:00.000000000,KYT VENOM OPEN FACE,no,100,2018,2018
