Customer,Destination,Time Differences,Modification,XXS,XS (48),XS/S,S(50),M(52),L(54),XL(56),XXL,3XL,4XL,S/M,L/XL,Total Helmet,Receive Year,Delivery Year,Category
MKA,MALAYSIA,1,no,0,0,0,0,0,0,0,1,0,0,0,0,1,2017,2017,3
MKA,MALAYSIA,1,no,0,1,0,0,0,0,0,0,0,0,0,0,1,2017,2017,3
MKA,MALAYSIA,1,no,0,1,0,0,0,0,0,0,0,0,0,0,1,2017,2017,3
MKA,MALAYSIA,1,no,0,1,0,0,0,0,0,0,0,0,0,0,1,2017,2017,3
MKA,MALAYSIA,17,no,0,0,0,0,0,144,0,192,0,0,0,0,336,2018,2018,1
MKA,SINGAPORE,7,no,0,0,0,0,90,90,60,60,0,0,0,0,300,2018,2018,1
MKA,MALAYSIA,17,no,0,0,0,0,0,132,0,156,0,0,0,0,288,2018,2018,1
MKA,MALAYSIA,17,no,0,0,0,0,0,120,0,168,0,0,0,0,288,2018,2018,1
MKA,MALAYSIA,17,no,0,0,0,0,0,132,0,156,0,0,0,0,288,2018,2018,1
MKA,MALAYSIA,17,no,0,0,0,0,0,132,0,156,0,0,0,0,288,2018,2018,1
MKA,MALAYSIA,17,no,0,0,0,0,0,126,0,120,0,0,0,0,246,2018,2018,1
MKA,MALAYSIA,17,no,0,0,0,0,0,108,0,132,0,0,0,0,240,2018,2018,1
MKA,MALAYSIA,17,no,0,0,0,0,0,108,0,132,0,0,0,0,240,2018,2018,1
MKA,MALAYSIA,17,no,0,0,0,0,0,108,0,132,0,0,0,0,240,2018,2018,1
MKA,MALAYSIA,17,no,0,0,0,0,0,108,0,132,0,0,0,0,240,2018,2018,1
MKA,MALAYSIA,17,no,0,0,0,0,0,108,0,132,0,0,0,0,240,2018,2018,1
MKA,MALAYSIA,17,no,0,0,0,0,0,120,0,78,0,0,0,0,198,2018,2018,0
MKA,MALAYSIA,17,no,0,0,0,0,0,72,0,108,0,0,0,0,180,2018,2018,0
MKA,MALAYSIA,17,no,0,0,0,0,0,78,0,60,0,0,0,0,138,2018,2018,0
MKA,MALAYSIA,17,no,0,0,0,0,0,78,0,60,0,0,0,0,138,2018,2018,0
MKA,MALAYSIA,17,no,0,0,0,0,0,78,0,60,0,0,0,0,138,2018,2018,0
MKA,MALAYSIA,17,no,0,0,0,0,0,78,0,60,0,0,0,0,138,2018,2018,0
MKA,MALAYSIA,17,no,0,0,0,0,0,60,0,72,0,0,0,0,132,2018,2018,0
MKA,MALAYSIA,17,no,0,0,0,0,0,60,0,42,0,0,0,0,102,2018,2018,0
MKA,MALAYSIA,17,no,0,0,0,0,0,60,0,42,0,0,0,0,102,2018,2018,0
MKA,MALAYSIA,17,no,0,0,0,0,0,48,0,36,0,0,0,0,84,2018,2018,0
MKA,SINGAPORE,7,no,0,0,0,0,24,12,24,24,0,0,0,0,84,2018,2018,0
MKA,SINGAPORE,7,no,0,0,0,0,24,12,24,24,0,0,0,0,84,2018,2018,0
MKA,MALAYSIA,17,no,0,0,0,0,0,30,0,48,0,0,0,0,78,2018,2018,0
MKA,SINGAPORE,7,no,0,0,0,0,24,12,12,24,0,0,0,0,72,2018,2018,0
MKA,SINGAPORE,7,no,0,0,0,0,12,18,24,12,0,0,0,0,66,2018,2018,3
MKA,MALAYSIA,17,no,0,0,0,0,0,30,0,30,0,0,0,0,60,2018,2018,3
MKA,SINGAPORE,7,no,0,0,0,0,0,24,24,12,0,0,0,0,60,2018,2018,3
MKA,SINGAPORE,7,no,0,0,0,0,12,24,12,12,0,0,0,0,60,2018,2018,3
MKA,SINGAPORE,7,no,0,0,0,0,12,12,12,18,0,0,0,0,54,2018,2018,3
MKA,MALAYSIA,17,no,0,0,0,0,0,30,0,18,0,0,0,0,48,2018,2018,3
MKA,SINGAPORE,7,no,0,0,0,0,24,0,12,12,0,0,0,0,48,2018,2018,3
MKA,SINGAPORE,7,no,0,0,0,0,24,0,12,12,0,0,0,0,48,2018,2018,3
MKA,SINGAPORE,7,no,0,0,0,0,12,12,12,12,0,0,0,0,48,2018,2018,3
MKA,SINGAPORE,7,no,0,0,0,0,12,12,12,12,0,0,0,0,48,2018,2018,3
MKA,SINGAPORE,7,no,0,0,0,0,12,12,12,12,0,0,0,0,48,2018,2018,3
MKA,SINGAPORE,7,no,0,0,0,0,0,12,12,24,0,0,0,0,48,2018,2018,3
MKA,SINGAPORE,7,no,0,0,0,0,12,12,12,12,0,0,0,0,48,2018,2018,3
MKA,SINGAPORE,7,no,0,0,0,0,12,12,6,12,0,0,0,0,42,2018,2018,3
MKA,SINGAPORE,7,no,0,0,0,0,12,6,12,12,0,0,0,0,42,2018,2018,3
MKA,SINGAPORE,7,no,0,0,0,0,12,0,12,12,0,0,0,0,36,2018,2018,3
MKA,SINGAPORE,7,no,0,0,0,0,12,0,12,6,0,0,0,0,30,2018,2018,3
MKA,SINGAPORE,7,no,0,0,0,0,0,6,12,6,0,0,0,0,24,2018,2018,3
MKA,SINGAPORE,7,no,0,0,0,0,0,12,0,12,0,0,0,0,24,2018,2018,3
MKA,SINGAPORE,7,no,0,0,0,0,12,6,6,0,0,0,0,0,24,2018,2018,3
MKA,SINGAPORE,7,no,0,0,0,0,0,12,0,12,0,0,0,0,24,2018,2018,3
MKA,SINGAPORE,7,no,0,0,0,0,6,6,6,0,0,0,0,0,18,2018,2018,3
MKA,SINGAPORE,7,no,0,0,0,0,6,6,6,0,0,0,0,0,18,2018,2018,3
MKA,SINGAPORE,7,no,0,0,0,0,0,12,6,0,0,0,0,0,18,2018,2018,3
MKA,SINGAPORE,7,no,0,0,0,0,6,6,6,0,0,0,0,0,18,2018,2018,3
MKA,SINGAPORE,7,no,0,0,0,0,0,6,6,0,0,0,0,0,12,2018,2018,3
MKA,SINGAPORE,7,no,0,0,0,0,6,6,0,0,0,0,0,0,12,2018,2018,3
MKA,SINGAPORE,7,no,0,0,0,0,3,3,0,0,0,0,0,0,6,2018,2018,3
OZONE,ITALY,1,no,0,120,0,300,660,300,180,0,0,0,0,0,1560,2017,2017,2
OZONE,ITALY,1,no,0,90,0,210,420,330,120,30,0,0,0,0,1200,2017,2017,2
OZONE,ITALY,1,no,0,0,0,150,600,300,150,0,0,0,0,0,1200,2017,2017,2
OZONE,ITALY,1,no,0,60,0,168,456,216,150,0,0,0,0,0,1050,2017,2017,2
OZONE,ITALY,1,no,0,60,0,168,456,216,150,0,0,0,0,0,1050,2017,2017,2
OZONE,ITALY,1,no,0,60,0,150,300,180,90,0,0,0,0,0,780,2017,2017,2
OZONE,ITALY,44,no,0,30,0,120,300,180,60,0,0,0,0,0,690,2018,2018,2
OZONE,ITALY,1,no,0,48,0,90,300,120,90,0,0,0,0,0,648,2017,2017,1
OZONE,ITALY,1,no,0,48,0,90,300,120,90,0,0,0,0,0,648,2017,2017,1
OZONE,ITALY,1,no,0,48,0,90,300,120,90,0,0,0,0,0,648,2017,2017,1
OZONE,ITALY,22,no,0,30,0,150,180,180,30,0,0,0,0,0,570,2018,2018,1
OZONE,ITALY,31,no,0,30,0,90,180,240,0,0,0,0,0,0,540,2016,2016,1
OZONE,ITALY,18,no,0,30,0,90,180,180,60,0,0,0,0,0,540,2018,2018,1
OZONE,ITALY,18,no,0,60,0,60,180,180,30,0,0,0,0,0,510,2018,2018,1
OZONE,ITALY,1,no,0,30,0,90,180,120,60,0,0,0,0,0,480,2017,2017,1
OZONE,ITALY,44,no,0,30,0,90,180,120,60,0,0,0,0,0,480,2018,2018,1
OZONE,ITALY,44,no,0,30,0,90,180,120,60,0,0,0,0,0,480,2018,2018,1
OZONE,ITALY,1,no,0,60,0,120,90,90,90,0,0,0,0,0,450,2017,2017,1
OZONE,ITALY,22,no,0,30,0,60,150,150,60,0,0,0,0,0,450,2018,2018,1
OZONE,ITALY,30,no,0,60,0,90,150,90,30,0,0,0,0,0,420,2016,2016,1
OZONE,ITALY,1,no,0,30,0,90,150,90,60,0,0,0,0,0,420,2017,2017,1
OZONE,ITALY,44,no,0,30,0,60,180,90,60,0,0,0,0,0,420,2018,2018,1
OZONE,ITALY,1,no,0,30,0,60,120,120,60,0,0,0,0,0,390,2016,2016,1
OZONE,ITALY,44,no,0,30,0,60,180,120,0,0,0,0,0,0,390,2018,2018,1
OZONE,ITALY,1,no,0,30,0,90,120,90,30,0,0,0,0,0,360,2017,2017,1
OZONE,ITALY,1,no,0,30,0,60,150,90,30,0,0,0,0,0,360,2017,2017,1
OZONE,ITALY,1,no,0,30,0,60,180,60,30,0,0,0,0,0,360,2017,2017,1
OZONE,ITALY,44,no,0,30,0,60,120,120,30,0,0,0,0,0,360,2018,2018,1
OZONE,ITALY,1,no,0,18,0,90,120,90,30,0,0,0,0,0,348,2018,2018,1
OZONE,ITALY,1,no,0,18,0,90,120,90,30,0,0,0,0,0,348,2018,2018,1
OZONE,ITALY,1,no,0,18,0,90,120,90,30,0,0,0,0,0,348,2018,2018,1
OZONE,ITALY,1,no,0,30,0,60,120,130,0,0,0,0,0,0,340,2016,2016,1
OZONE,ITALY,1,no,0,24,0,60,120,60,60,0,0,0,0,0,324,2017,2017,1
OZONE,ITALY,1,no,0,24,0,60,120,90,30,0,0,0,0,0,324,2017,2017,1
OZONE,ITALY,1,no,0,24,0,60,120,60,60,0,0,0,0,0,324,2017,2017,1
OZONE,ITALY,1,no,0,24,0,60,120,90,30,0,0,0,0,0,324,2017,2017,1
OZONE,ITALY,1,no,0,30,0,60,120,60,30,0,0,0,0,0,300,2016,2016,1
OZONE,ITALY,1,no,0,30,0,60,120,60,30,0,0,0,0,0,300,2016,2016,1
OZONE,ITALY,1,no,0,30,0,60,120,60,30,0,0,0,0,0,300,2016,2016,1
OZONE,ITALY,1,no,0,24,0,36,120,60,60,0,0,0,0,0,300,2017,2017,1
OZONE,ITALY,1,no,0,30,0,90,120,60,0,0,0,0,0,0,300,2017,2017,1
OZONE,ITALY,1,no,0,30,0,60,120,60,30,0,0,0,0,0,300,2017,2017,1
OZONE,ITALY,1,no,0,30,0,60,120,60,30,0,0,0,0,0,300,2017,2017,1
OZONE,ITALY,1,no,0,12,0,60,120,60,36,0,0,0,0,0,288,2016,2016,1
OZONE,ITALY,1,no,0,18,0,60,120,60,30,0,0,0,0,0,288,2016,2016,1
OZONE,ITALY,1,no,0,30,0,60,90,60,30,12,0,0,0,0,282,2016,2016,1
OZONE,ITALY,1,no,0,30,0,60,90,60,30,12,0,0,0,0,282,2016,2016,1
OZONE,ITALY,1,no,0,24,0,60,90,60,30,12,0,0,0,0,276,2017,2017,1
OZONE,ITALY,1,no,0,30,0,90,120,0,30,0,0,0,0,0,270,2016,2016,1
OZONE,ITALY,31,no,0,30,0,60,90,90,0,0,0,0,0,0,270,2016,2016,1
OZONE,ITALY,30,no,0,30,0,60,90,60,30,0,0,0,0,0,270,2016,2016,1
OZONE,ITALY,30,no,0,30,0,60,90,60,30,0,0,0,0,0,270,2016,2016,1
OZONE,ITALY,1,no,0,30,0,90,150,0,0,0,0,0,0,0,270,2017,2017,1
OZONE,ITALY,1,no,0,30,0,60,90,60,30,0,0,0,0,0,270,2018,2018,1
OZONE,ITALY,1,no,0,30,0,60,90,60,30,0,0,0,0,0,270,2018,2018,1
OZONE,ITALY,1,no,0,30,0,60,90,60,30,0,0,0,0,0,270,2018,2018,1
OZONE,ITALY,1,no,0,30,0,60,90,60,30,0,0,0,0,0,270,2018,2018,1
OZONE,ITALY,1,no,0,30,0,60,90,60,30,0,0,0,0,0,270,2018,2018,1
OZONE,ITALY,1,no,0,30,0,60,90,60,30,0,0,0,0,0,270,2018,2018,1
OZONE,ITALY,22,no,0,30,0,60,90,60,30,0,0,0,0,0,270,2018,2018,1
OZONE,ITALY,18,no,0,30,0,60,90,60,30,0,0,0,0,0,270,2018,2018,1
OZONE,ITALY,18,no,0,30,0,60,90,60,30,0,0,0,0,0,270,2018,2018,1
OZONE,ITALY,1,no,0,24,0,60,90,60,30,0,0,0,0,0,264,2017,2017,1
OZONE,ITALY,1,no,0,24,0,60,90,60,30,0,0,0,0,0,264,2017,2017,1
OZONE,ITALY,1,no,0,24,0,60,90,60,30,0,0,0,0,0,264,2017,2017,1
OZONE,ITALY,1,no,0,12,0,30,90,90,30,0,0,0,0,0,252,2016,2016,1
OZONE,ITALY,1,no,0,30,0,90,120,0,0,0,0,0,0,0,240,2016,2016,1
OZONE,ITALY,1,no,0,30,0,60,60,60,30,0,0,0,0,0,240,2017,2017,1
OZONE,ITALY,1,no,0,12,0,30,90,78,30,0,0,0,0,0,240,2017,2017,1
OZONE,ITALY,1,no,0,12,0,60,90,60,18,0,0,0,0,0,240,2018,2018,1
OZONE,ITALY,1,no,0,12,0,60,90,60,18,0,0,0,0,0,240,2018,2018,1
OZONE,ITALY,1,no,0,12,0,60,90,60,18,0,0,0,0,0,240,2018,2018,1
OZONE,ITALY,1,no,0,24,0,30,90,60,30,0,0,0,0,0,234,2017,2017,1
OZONE,ITALY,1,no,0,24,0,30,90,60,30,0,0,0,0,0,234,2017,2017,1
OZONE,ITALY,1,no,0,24,0,30,90,60,30,0,0,0,0,0,234,2017,2017,1
OZONE,ITALY,31,no,0,18,0,0,90,90,30,0,0,0,0,0,228,2016,2016,1
OZONE,ITALY,1,no,0,30,0,60,78,48,12,0,0,0,0,0,228,2017,2017,1
OZONE,ITALY,1,no,0,18,0,30,90,60,30,0,0,0,0,0,228,2018,2018,1
OZONE,ITALY,1,no,0,18,0,30,90,60,30,0,0,0,0,0,228,2018,2018,1
OZONE,ITALY,1,no,0,18,0,30,90,60,30,0,0,0,0,0,228,2018,2018,1
OZONE,ITALY,44,no,0,30,0,60,90,30,18,0,0,0,0,0,228,2018,2018,1
OZONE,ITALY,1,no,0,18,0,30,60,60,30,12,0,0,0,0,210,2016,2016,0
OZONE,ITALY,1,no,0,0,0,0,120,60,30,0,0,0,0,0,210,2016,2016,0
OZONE,ITALY,1,no,0,30,0,60,120,0,0,0,0,0,0,0,210,2017,2017,0
OZONE,ITALY,1,no,0,30,0,60,120,0,0,0,0,0,0,0,210,2017,2017,0
OZONE,ITALY,1,no,0,30,0,60,120,0,0,0,0,0,0,0,210,2017,2017,0
OZONE,ITALY,1,no,0,0,0,0,90,90,30,0,0,0,0,0,210,2017,2017,0
OZONE,ITALY,1,no,0,0,0,0,90,90,30,0,0,0,0,0,210,2017,2017,0
OZONE,ITALY,1,no,0,0,0,0,90,90,30,0,0,0,0,0,210,2017,2017,0
OZONE,ITALY,1,no,0,0,0,0,90,90,30,0,0,0,0,0,210,2017,2017,0
OZONE,ITALY,44,no,0,0,0,30,90,60,30,0,0,0,0,0,210,2018,2018,0
OZONE,ITALY,44,no,0,0,0,30,90,60,30,0,0,0,0,0,210,2018,2018,0
OZONE,ITALY,1,no,0,0,0,0,0,100,100,0,0,0,0,0,200,2016,2016,0
OZONE,ITALY,1,no,0,24,0,30,60,60,24,0,0,0,0,0,198,2017,2017,0
OZONE,ITALY,1,no,0,24,0,30,60,60,24,0,0,0,0,0,198,2017,2017,0
OZONE,ITALY,1,no,0,24,0,30,60,60,24,0,0,0,0,0,198,2017,2017,0
OZONE,ITALY,1,no,0,12,0,30,60,60,30,0,0,0,0,0,192,2016,2016,0
OZONE,ITALY,1,no,0,12,0,30,60,60,30,0,0,0,0,0,192,2016,2016,0
OZONE,ITALY,1,no,0,12,0,30,60,60,30,0,0,0,0,0,192,2016,2016,0
OZONE,ITALY,1,no,0,60,0,0,0,120,0,0,0,0,0,0,180,2016,2016,0
OZONE,ITALY,31,no,0,30,0,30,60,60,0,0,0,0,0,0,180,2016,2016,0
OZONE,ITALY,1,no,0,0,0,0,60,90,30,0,0,0,0,0,180,2017,2017,0
OZONE,ITALY,1,no,0,0,0,0,60,90,30,0,0,0,0,0,180,2017,2017,0
OZONE,ITALY,1,no,0,30,0,30,60,30,30,0,0,0,0,0,180,2017,2017,0
OZONE,ITALY,1,no,0,0,0,30,60,60,30,0,0,0,0,0,180,2017,2017,0
OZONE,ITALY,1,no,0,30,0,60,60,30,0,0,0,0,0,0,180,2017,2017,0
OZONE,ITALY,1,no,0,0,0,60,90,30,0,0,0,0,0,0,180,2017,2017,0
OZONE,ITALY,22,no,0,0,0,30,60,60,30,0,0,0,0,0,180,2018,2018,0
OZONE,ITALY,22,no,0,0,0,60,60,60,0,0,0,0,0,0,180,2018,2018,0
OZONE,ITALY,18,no,0,30,0,60,60,0,30,0,0,0,0,0,180,2018,2018,0
OZONE,ITALY,18,no,0,0,0,30,90,60,0,0,0,0,0,0,180,2018,2018,0
OZONE,ITALY,1,no,0,18,0,48,108,0,0,0,0,0,0,0,174,2017,2017,0
OZONE,ITALY,1,no,0,18,0,48,108,0,0,0,0,0,0,0,174,2017,2017,0
OZONE,ITALY,1,no,0,18,0,48,108,0,0,0,0,0,0,0,174,2017,2017,0
OZONE,ITALY,1,no,0,0,0,24,60,60,30,0,0,0,0,0,174,2017,2017,0
OZONE,ITALY,1,no,0,0,0,24,60,60,30,0,0,0,0,0,174,2017,2017,0
OZONE,ITALY,1,no,0,0,0,24,60,60,30,0,0,0,0,0,174,2017,2017,0
OZONE,ITALY,31,no,0,18,0,30,30,60,30,0,0,0,0,0,168,2016,2016,0
OZONE,ITALY,31,no,0,0,0,30,60,60,18,0,0,0,0,0,168,2016,2016,0
OZONE,ITALY,18,no,0,24,0,30,48,36,24,0,0,0,0,0,162,2018,2018,0
OZONE,ITALY,18,no,0,24,0,30,42,42,24,0,0,0,0,0,162,2018,2018,0
OZONE,ITALY,18,no,0,18,0,30,60,30,18,0,0,0,0,0,156,2018,2018,0
OZONE,ITALY,1,no,0,0,0,30,60,60,0,0,0,0,0,0,150,2016,2016,0
OZONE,ITALY,1,no,0,0,0,30,60,60,0,0,0,0,0,0,150,2016,2016,0
OZONE,ITALY,31,no,0,30,0,60,60,0,0,0,0,0,0,0,150,2016,2016,0
OZONE,ITALY,1,no,0,18,0,30,48,36,18,0,0,0,0,0,150,2016,2016,0
OZONE,ITALY,1,no,0,30,0,60,60,0,0,0,0,0,0,0,150,2017,2017,0
OZONE,ITALY,1,no,0,18,0,24,42,36,24,6,0,0,0,0,150,2017,2017,0
OZONE,ITALY,1,no,0,30,0,30,30,30,24,6,0,0,0,0,150,2017,2017,0
OZONE,ITALY,1,no,0,12,0,30,60,30,12,6,0,0,0,0,150,2017,2017,0
OZONE,ITALY,1,no,0,12,0,30,60,30,12,6,0,0,0,0,150,2017,2017,0
OZONE,ITALY,1,no,0,12,0,30,60,30,12,6,0,0,0,0,150,2017,2017,0
OZONE,ITALY,1,no,0,12,0,30,60,30,12,6,0,0,0,0,150,2017,2017,0
OZONE,ITALY,18,no,0,0,0,30,60,60,0,0,0,0,0,0,150,2018,2018,0
OZONE,ITALY,44,no,0,0,0,0,60,60,30,0,0,0,0,0,150,2018,2018,0
OZONE,ITALY,44,no,0,0,0,0,60,60,30,0,0,0,0,0,150,2018,2018,0
OZONE,ITALY,44,no,0,30,0,60,60,0,0,0,0,0,0,0,150,2018,2018,0
OZONE,ITALY,30,no,0,12,0,30,60,30,12,0,0,0,0,0,144,2016,2016,0
OZONE,ITALY,30,no,0,12,0,30,60,30,12,0,0,0,0,0,144,2016,2016,0
OZONE,ITALY,30,no,0,12,0,30,60,30,12,0,0,0,0,0,144,2016,2016,0
OZONE,ITALY,1,no,0,24,0,60,60,0,0,0,0,0,0,0,144,2017,2017,0
OZONE,ITALY,1,no,0,12,0,30,60,30,12,0,0,0,0,0,144,2017,2017,0
OZONE,ITALY,1,no,0,12,0,30,60,30,12,0,0,0,0,0,144,2017,2017,0
OZONE,ITALY,1,no,0,12,0,30,60,30,12,0,0,0,0,0,144,2017,2017,0
OZONE,ITALY,1,no,0,12,0,30,60,30,12,0,0,0,0,0,144,2017,2017,0
OZONE,ITALY,1,no,0,12,0,30,60,30,12,0,0,0,0,0,144,2017,2017,0
OZONE,ITALY,1,no,0,12,0,30,60,30,12,0,0,0,0,0,144,2018,2018,0
OZONE,ITALY,1,no,0,12,0,30,60,30,12,0,0,0,0,0,144,2018,2018,0
OZONE,ITALY,1,no,0,12,0,30,60,30,12,0,0,0,0,0,144,2018,2018,0
OZONE,ITALY,1,no,0,12,0,30,60,30,12,0,0,0,0,0,144,2018,2018,0
OZONE,ITALY,1,no,0,12,0,30,60,30,12,0,0,0,0,0,144,2018,2018,0
OZONE,ITALY,1,no,0,12,0,30,60,30,12,0,0,0,0,0,144,2018,2018,0
OZONE,ITALY,1,no,0,12,0,30,60,30,12,0,0,0,0,0,144,2018,2018,0
OZONE,ITALY,1,no,0,12,0,30,60,30,12,0,0,0,0,0,144,2018,2018,0
OZONE,ITALY,1,no,0,12,0,30,60,30,12,0,0,0,0,0,144,2018,2018,0
OZONE,ITALY,1,no,0,12,0,30,60,30,12,0,0,0,0,0,144,2018,2018,0
OZONE,ITALY,1,no,0,12,0,30,60,30,12,0,0,0,0,0,144,2018,2018,0
OZONE,ITALY,1,no,0,12,0,30,60,30,12,0,0,0,0,0,144,2018,2018,0
OZONE,ITALY,22,no,0,12,0,30,48,36,18,0,0,0,0,0,144,2018,2018,0
OZONE,ITALY,22,no,0,12,0,30,60,30,12,0,0,0,0,0,144,2018,2018,0
OZONE,ITALY,22,no,0,12,0,30,60,30,12,0,0,0,0,0,144,2018,2018,0
OZONE,ITALY,22,no,0,12,0,30,48,30,18,0,0,0,0,0,138,2018,2018,0
OZONE,ITALY,1,no,0,12,0,30,60,30,0,0,0,0,0,0,132,2017,2017,0
OZONE,ITALY,1,no,0,24,0,24,24,30,30,0,0,0,0,0,132,2017,2017,0
OZONE,ITALY,1,no,0,18,0,30,30,30,18,6,0,0,0,0,132,2017,2017,0
OZONE,ITALY,22,no,0,12,0,30,30,30,30,0,0,0,0,0,132,2018,2018,0
OZONE,ITALY,1,no,0,12,0,30,30,30,18,6,0,0,0,0,126,2016,2016,0
OZONE,ITALY,1,no,0,18,0,24,24,30,30,0,0,0,0,0,126,2017,2017,0
OZONE,ITALY,1,no,0,6,0,18,42,36,18,0,0,0,0,0,120,2016,2016,0
OZONE,ITALY,1,no,0,6,0,18,42,36,18,0,0,0,0,0,120,2016,2016,0
OZONE,ITALY,1,no,0,0,0,0,60,60,0,0,0,0,0,0,120,2016,2016,0
OZONE,ITALY,1,no,0,0,0,0,60,0,60,0,0,0,0,0,120,2016,2016,0
OZONE,ITALY,31,no,0,0,0,30,90,0,0,0,0,0,0,0,120,2016,2016,0
OZONE,ITALY,31,no,0,12,0,30,30,30,12,6,0,0,0,0,120,2016,2016,0
OZONE,ITALY,30,no,0,12,0,18,30,30,18,12,0,0,0,0,120,2016,2016,0
OZONE,ITALY,1,no,0,30,0,0,60,30,0,0,0,0,0,0,120,2017,2017,0
OZONE,ITALY,1,no,0,30,0,30,60,0,0,0,0,0,0,0,120,2017,2017,0
OZONE,ITALY,1,no,0,0,0,0,30,30,60,0,0,0,0,0,120,2017,2017,0
OZONE,ITALY,1,no,0,0,0,30,30,30,30,0,0,0,0,0,120,2017,2017,0
OZONE,ITALY,1,no,0,30,0,60,30,0,0,0,0,0,0,0,120,2017,2017,0
OZONE,ITALY,1,no,0,0,0,30,30,30,30,0,0,0,0,0,120,2018,2018,0
OZONE,ITALY,1,no,0,0,0,30,30,30,30,0,0,0,0,0,120,2018,2018,0
OZONE,ITALY,1,no,0,0,0,30,60,30,0,0,0,0,0,0,120,2018,2018,0
OZONE,ITALY,1,no,0,0,0,30,30,30,30,0,0,0,0,0,120,2018,2018,0
OZONE,ITALY,1,no,0,0,0,30,30,30,30,0,0,0,0,0,120,2018,2018,0
OZONE,ITALY,1,no,0,0,0,30,60,30,0,0,0,0,0,0,120,2018,2018,0
OZONE,ITALY,1,no,0,0,0,30,30,30,30,0,0,0,0,0,120,2018,2018,0
OZONE,ITALY,1,no,0,0,0,30,30,30,30,0,0,0,0,0,120,2018,2018,0
OZONE,ITALY,1,no,0,0,0,30,60,30,0,0,0,0,0,0,120,2018,2018,0
OZONE,ITALY,22,no,0,0,0,0,90,30,0,0,0,0,0,0,120,2018,2018,0
OZONE,ITALY,18,no,0,0,0,30,60,30,0,0,0,0,0,0,120,2018,2018,0
OZONE,ITALY,1,no,0,12,0,30,30,30,12,0,0,0,0,0,114,2016,2016,0
OZONE,ITALY,1,no,0,12,0,24,36,24,18,0,0,0,0,0,114,2016,2016,0
OZONE,ITALY,1,no,0,12,0,24,36,24,18,0,0,0,0,0,114,2016,2016,0
OZONE,ITALY,1,no,0,12,0,24,36,24,18,0,0,0,0,0,114,2016,2016,0
OZONE,ITALY,1,no,0,18,0,18,30,30,18,0,0,0,0,0,114,2017,2017,0
OZONE,ITALY,1,no,0,24,0,30,42,18,0,0,0,0,0,0,114,2017,2017,0
OZONE,ITALY,1,no,0,12,0,24,30,30,12,6,0,0,0,0,114,2017,2017,0
OZONE,ITALY,31,no,0,12,0,30,30,18,12,6,0,0,0,0,108,2016,2016,0
OZONE,ITALY,1,no,0,18,0,24,30,18,18,0,0,0,0,0,108,2017,2017,0
OZONE,ITALY,1,no,0,18,0,24,30,18,18,0,0,0,0,0,108,2017,2017,0
OZONE,ITALY,1,no,0,6,0,24,48,24,6,0,0,0,0,0,108,2017,2017,0
OZONE,ITALY,1,no,0,6,0,24,48,24,6,0,0,0,0,0,108,2017,2017,0
OZONE,ITALY,1,no,0,6,0,24,48,24,6,0,0,0,0,0,108,2018,2018,0
OZONE,ITALY,1,no,0,6,0,24,48,24,6,0,0,0,0,0,108,2018,2018,0
OZONE,ITALY,1,no,0,6,0,24,48,24,6,0,0,0,0,0,108,2018,2018,0
OZONE,ITALY,31,no,0,6,0,18,30,30,12,6,0,0,0,0,102,2016,2016,0
OZONE,ITALY,30,no,0,12,0,18,30,30,12,0,0,0,0,0,102,2016,2016,0
OZONE,ITALY,30,no,0,12,0,18,30,30,12,0,0,0,0,0,102,2016,2016,0
OZONE,ITALY,1,no,0,6,0,12,30,30,18,0,0,0,0,0,96,2016,2016,0
OZONE,ITALY,1,no,0,12,0,12,36,18,18,0,0,0,0,0,96,2016,2016,0
OZONE,ITALY,1,no,0,6,0,18,30,30,12,0,0,0,0,0,96,2016,2016,0
OZONE,ITALY,31,no,0,6,0,12,30,30,12,6,0,0,0,0,96,2016,2016,0
OZONE,ITALY,44,no,0,12,0,24,30,18,12,0,0,0,0,0,96,2018,2018,0
OZONE,ITALY,1,no,0,0,0,0,36,36,22,0,0,0,0,0,94,2017,2017,0
OZONE,ITALY,1,no,0,0,0,0,36,36,22,0,0,0,0,0,94,2017,2017,0
OZONE,ITALY,1,no,0,0,0,0,36,36,22,0,0,0,0,0,94,2017,2017,0
OZONE,ITALY,1,no,0,6,0,12,30,30,12,0,0,0,0,0,90,2016,2016,0
OZONE,ITALY,1,no,0,0,0,30,60,0,0,0,0,0,0,0,90,2016,2016,0
OZONE,ITALY,1,no,0,0,0,0,90,0,0,0,0,0,0,0,90,2016,2016,0
OZONE,ITALY,1,no,0,6,0,12,30,30,12,0,0,0,0,0,90,2016,2016,0
OZONE,ITALY,31,no,0,0,0,30,60,0,0,0,0,0,0,0,90,2016,2016,0
OZONE,ITALY,30,no,0,0,0,0,0,0,90,0,0,0,0,0,90,2016,2016,0
OZONE,ITALY,30,no,0,0,0,0,0,60,30,0,0,0,0,0,90,2016,2016,0
OZONE,ITALY,30,no,0,0,0,30,30,30,0,0,0,0,0,0,90,2016,2016,0
OZONE,ITALY,1,no,0,0,0,0,60,30,0,0,0,0,0,0,90,2017,2017,0
OZONE,ITALY,1,no,0,0,0,30,60,0,0,0,0,0,0,0,90,2017,2017,0
OZONE,ITALY,1,no,0,0,0,30,30,30,0,0,0,0,0,0,90,2017,2017,0
OZONE,ITALY,1,no,0,0,0,0,0,60,30,0,0,0,0,0,90,2017,2017,0
