Customer,Standard,Destination,POS Receive Date,POS Delivery Date,Time Differences,Model/Type,Modification,XXS,XS (48),XS/S,S(50),M(52),L(54),XL(56),XXL,3XL,4XL,S/M,L/XL,Other,Total Helmet,Receive Year,Delivery Year
AMR INDUSTRY,ECE,THAILAND,2018-08-07,2018-09-01,25,KYT NFR,no,0,0,0,2,2,2,2,2,0,0,0,0,0,10,2018,2018
AMR INDUSTRY,ECE,THAILAND,2018-08-07,2018-09-01,25,KYT NFR,no,0,0,0,2,2,2,2,2,0,0,0,0,0,10,2018,2018
AMR INDUSTRY,ECE,THAILAND,2018-08-07,2018-09-01,25,KYT NFR,no,0,0,0,2,2,2,2,2,0,0,0,0,0,10,2018,2018
AMR INDUSTRY,ECE,THAILAND,2018-08-07,2018-09-01,25,KYT NFR,no,0,0,0,2,2,2,2,2,0,0,0,0,0,10,2018,2018
AMR INDUSTRY,ECE,THAILAND,2018-08-07,2018-09-01,25,KYT NFR,no,0,0,0,2,2,2,2,2,0,0,0,0,0,10,2018,2018
AMR INDUSTRY,ECE,THAILAND,2018-08-07,2018-09-01,25,KYT NFR,no,0,0,0,2,2,2,2,2,0,0,0,0,0,10,2018,2018
AMR INDUSTRY,ECE,THAILAND,2018-08-07,2018-09-01,25,KYT NFR,no,0,0,0,2,2,2,2,2,0,0,0,0,0,10,2018,2018
AMR INDUSTRY,ECE,THAILAND,2018-08-07,2018-09-01,25,KYT NFR,no,0,0,0,2,2,2,2,2,0,0,0,0,0,10,2018,2018
AMR INDUSTRY,ECE,THAILAND,2018-08-07,2018-09-01,25,KYT NFR,no,0,0,0,2,2,2,2,2,0,0,0,0,0,10,2018,2018
AMR INDUSTRY,ECE,THAILAND,2018-08-07,2018-09-01,25,KYT FALCON,no,0,0,0,2,2,2,2,2,0,0,0,0,0,10,2018,2018
AMR INDUSTRY,ECE,THAILAND,2018-08-07,2018-09-01,25,KYT FALCON,no,0,0,0,2,2,2,2,2,0,0,0,0,0,10,2018,2018
AMR INDUSTRY,ECE,THAILAND,2018-08-07,2018-09-01,25,KYT FALCON,no,0,0,0,2,2,2,2,2,0,0,0,0,0,10,2018,2018
AMR INDUSTRY,ECE,THAILAND,2018-08-07,2018-09-01,25,KYT FALCON,no,0,0,0,2,2,2,2,2,0,0,0,0,0,10,2018,2018
AMR INDUSTRY,ECE,THAILAND,2018-08-07,2018-09-01,25,KYT FALCON,no,0,0,0,2,2,2,2,2,0,0,0,0,0,10,2018,2018
AMR INDUSTRY,ECE,THAILAND,2018-08-07,2018-09-01,25,KYT FALCON,no,0,0,0,2,2,2,2,2,0,0,0,0,0,10,2018,2018
AMR INDUSTRY,ECE,THAILAND,2018-03-26,2018-04-01,6,KYT NFR,no,0,0,0,0,6,3,0,0,0,0,0,0,0,9,2018,2018
AMR INDUSTRY,ECE,THAILAND,2018-03-26,2018-04-01,6,KYT VENOM FULL FACE,no,0,0,0,3,0,3,3,0,0,0,0,0,0,9,2018,2018
AMR INDUSTRY,ECE,THAILAND,2018-09-26,2018-11-01,36,KYT KYOTO,no,0,0,0,0,3,3,3,0,0,0,0,0,0,9,2018,2018
AMR INDUSTRY,ECE,THAILAND,2018-08-31,2018-09-01,1,STELLAR,no,0,0,0,2,2,2,1,0,0,0,0,0,0,7,2018,2018
AMR INDUSTRY,ECE,THAILAND,2018-08-31,2018-09-01,1,STELLAR,no,0,0,0,1,2,2,1,0,0,0,0,0,0,6,2018,2018
AMR INDUSTRY,ECE,THAILAND,2018-08-31,2018-09-01,1,STELLAR,no,0,0,0,0,2,2,2,0,0,0,0,0,0,6,2018,2018
AMR INDUSTRY,ECE,THAILAND,2018-08-31,2018-09-01,1,SR SPORT,no,0,0,0,2,2,2,0,0,0,0,0,0,0,6,2018,2018
AMR INDUSTRY,ECE,THAILAND,2017-02-16,2017-02-17,1,K RACING,no,0,0,0,2,2,0,0,0,0,0,0,0,0,4,2017,2017
AMR INDUSTRY,ECE,THAILAND,2018-08-31,2018-09-01,1,STELLAR,no,0,0,0,0,2,2,0,0,0,0,0,0,0,4,2018,2018
AMR INDUSTRY,ECE,THAILAND,2018-08-31,2018-09-01,1,STELLAR,no,0,0,0,1,1,1,1,0,0,0,0,0,0,4,2018,2018
AMR INDUSTRY,ECE,THAILAND,2018-08-31,2018-09-01,1,STELLAR,no,0,0,0,1,1,1,1,0,0,0,0,0,0,4,2018,2018
AMR INDUSTRY,ECE,THAILAND,2018-09-26,2018-11-01,36,KYT STRIKE EAGLE,no,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2018,2018
AMR INDUSTRY,ECE,THAILAND,2018-09-26,2018-11-01,36,KYT STRIKE EAGLE,no,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2018,2018
AMR INDUSTRY,ECE,THAILAND,2017-04-11,2017-04-12,1,KYT FALCON,no,0,0,0,3,72,60,42,3,0,0,0,0,0,180,2017,2017
AMR INDUSTRY,ECE,THAILAND,2017-04-11,2017-04-12,1,KYT VENOM,no,0,0,0,6,72,60,36,6,0,0,0,0,0,180,2017,2017
AMR INDUSTRY,ECE,THAILAND,2017-07-27,2017-07-28,1,KYT NFR,no,0,6,0,48,60,36,6,0,0,0,0,0,0,156,2017,2017
AMR INDUSTRY,ECE,THAILAND,2017-07-27,2017-07-28,1,KYT NFR,no,0,6,0,48,60,36,6,0,0,0,0,0,0,156,2017,2017
AMR INDUSTRY,ECE,THAILAND,2017-04-11,2017-04-12,1,KYT FALCON,no,0,0,0,3,60,60,24,3,0,0,0,0,0,150,2017,2017
AMR INDUSTRY,ECE,THAILAND,2017-04-11,2017-04-12,1,KYT FALCON,no,0,0,0,3,60,60,24,3,0,0,0,0,0,150,2017,2017
AMR INDUSTRY,ECE,THAILAND,2017-04-11,2017-04-12,1,KYT FALCON,no,0,0,0,3,60,60,24,3,0,0,0,0,0,150,2017,2017
AMR INDUSTRY,ECE,THAILAND,2017-07-27,2017-07-28,1,KYT VENOM FULL FACE,no,0,0,0,0,48,48,12,0,0,0,0,0,0,108,2017,2017
AMR INDUSTRY,ECE,THAILAND,2017-04-11,2017-04-12,1,KYT FALCON,no,0,0,0,3,36,36,24,3,0,0,0,0,0,102,2017,2017
AMR INDUSTRY,ECE,THAILAND,2017-05-02,2017-05-03,1,K RACING VENOM,no,0,0,0,14,33,38,11,0,0,0,0,0,0,96,2017,2017
AMR INDUSTRY,ECE,THAILAND,2017-04-11,2017-04-12,1,KYT VENOM,no,0,0,0,3,36,24,6,3,0,0,0,0,0,72,2017,2017
AMR INDUSTRY,ECE,THAILAND,2017-04-11,2017-04-12,1,KYT FALCON,no,0,0,0,3,24,24,12,3,0,0,0,0,0,66,2017,2017
AMR INDUSTRY,ECE,THAILAND,2017-07-13,2017-07-14,1,K RACING VENOM,no,0,0,0,6,18,24,12,6,0,0,0,0,0,66,2017,2017
AMR INDUSTRY,ECE,THAILAND,2017-08-15,2017-08-16,1,K RACING VENOM,no,0,0,0,6,18,24,12,6,0,0,0,0,0,66,2017,2017
AMR INDUSTRY,ECE,THAILAND,2017-07-27,2017-07-28,1,KYT VENOM FULL FACE,no,0,0,0,0,24,24,12,0,0,0,0,0,0,60,2017,2017
AMR INDUSTRY,ECE,THAILAND,2017-04-11,2017-04-12,1,KYT FALCON,no,0,0,0,0,24,24,6,0,0,0,0,0,0,54,2017,2017
AMR INDUSTRY,ECE,THAILAND,2017-07-27,2017-07-28,1,KYT RC 10,no,0,0,0,3,12,24,12,3,0,0,0,0,0,54,2017,2017
AMR INDUSTRY,ECE,THAILAND,2017-07-13,2017-07-14,1,K RACING KYOTO,no,0,0,0,7,10,14,12,0,0,0,0,0,0,43,2017,2017
AMR INDUSTRY,ECE,THAILAND,2017-08-15,2017-08-16,1,K RACING KYOTO,no,0,0,0,7,10,14,12,0,0,0,0,0,0,43,2017,2017
AMR INDUSTRY,ECE,THAILAND,2017-07-13,2017-07-14,1,K RACING VENOM,no,0,0,0,6,12,12,6,6,0,0,0,0,0,42,2017,2017
AMR INDUSTRY,ECE,THAILAND,2017-07-27,2017-07-28,1,KYT NFR,no,0,3,0,12,12,12,3,0,0,0,0,0,0,42,2017,2017
AMR INDUSTRY,ECE,THAILAND,2017-07-27,2017-07-28,1,KYT NFR,no,0,3,0,12,12,12,3,0,0,0,0,0,0,42,2017,2017
AMR INDUSTRY,ECE,THAILAND,2017-08-15,2017-08-16,1,K RACING VENOM,no,0,0,0,6,12,12,6,6,0,0,0,0,0,42,2017,2017
AMR INDUSTRY,ECE,THAILAND,2017-04-11,2017-04-12,1,KYT FALCON,no,0,0,0,0,18,12,6,0,0,0,0,0,0,36,2017,2017
AMR INDUSTRY,ECE,THAILAND,2017-04-11,2017-04-12,1,KYT FALCON,no,0,0,0,0,18,12,6,0,0,0,0,0,0,36,2017,2017
AMR INDUSTRY,ECE,THAILAND,2017-04-11,2017-04-12,1,KYT VENOM,no,0,0,0,0,12,12,12,0,0,0,0,0,0,36,2017,2017
AMR INDUSTRY,ECE,THAILAND,2017-07-27,2017-07-28,1,KYT VENOM FULL FACE,no,0,0,0,3,12,12,6,3,0,0,0,0,0,36,2017,2017
AMR INDUSTRY,ECE,THAILAND,2017-04-11,2017-04-12,1,KYT VENOM,no,0,0,0,2,12,12,6,0,0,0,0,0,0,32,2017,2017
AMR INDUSTRY,ECE,THAILAND,2017-04-11,2017-04-12,1,KYT VENOM,no,0,0,0,2,12,12,6,0,0,0,0,0,0,32,2017,2017
AMR INDUSTRY,ECE,THAILAND,2017-07-13,2017-07-14,1,K RACING VENOM,no,0,0,0,0,8,8,8,8,0,0,0,0,0,32,2017,2017
AMR INDUSTRY,ECE,THAILAND,2017-08-15,2017-08-16,1,K RACING VENOM,no,0,0,0,0,8,8,8,8,0,0,0,0,0,32,2017,2017
AMR INDUSTRY,ECE,THAILAND,2017-04-11,2017-04-12,1,KYT VENOM,no,0,0,0,0,12,12,6,0,0,0,0,0,0,30,2017,2017
AMR INDUSTRY,ECE,THAILAND,2017-04-11,2017-04-12,1,KYT VENOM,no,0,0,0,0,12,12,6,0,0,0,0,0,0,30,2017,2017
AMR INDUSTRY,ECE,THAILAND,2017-07-13,2017-07-14,1,K RACING VENOM,no,0,0,0,6,6,8,6,4,0,0,0,0,0,30,2017,2017
AMR INDUSTRY,ECE,THAILAND,2017-08-15,2017-08-16,1,K RACING VENOM,no,0,0,0,6,6,8,6,4,0,0,0,0,0,30,2017,2017
AMR INDUSTRY,ECE,THAILAND,2016-05-19,2016-06-17,29,HELLO,no,0,0,0,6,10,7,3,0,0,0,0,0,0,26,2016,2016
AMR INDUSTRY,ECE,THAILAND,2017-07-27,2017-07-28,1,K RACING FALCON,no,0,0,0,0,12,12,0,0,0,0,0,0,0,24,2017,2017
AMR INDUSTRY,ECE,THAILAND,2017-07-27,2017-07-28,1,KYT NFR,no,0,3,0,6,6,6,3,0,0,0,0,0,0,24,2017,2017
AMR INDUSTRY,ECE,THAILAND,2017-07-27,2017-07-28,1,KYT NFR,no,0,3,0,6,6,6,3,0,0,0,0,0,0,24,2017,2017
AMR INDUSTRY,ECE,THAILAND,2017-07-27,2017-07-28,1,KYT NFR,no,0,3,0,6,6,6,3,0,0,0,0,0,0,24,2017,2017
AMR INDUSTRY,ECE,THAILAND,2017-07-27,2017-07-28,1,KYT RC 10,no,0,0,0,0,6,12,6,0,0,0,0,0,0,24,2017,2017
AMR INDUSTRY,ECE,THAILAND,2017-07-13,2017-07-14,1,K RACING FALCON,no,0,0,0,3,6,6,6,2,0,0,0,0,0,23,2017,2017
AMR INDUSTRY,ECE,THAILAND,2017-08-15,2017-08-16,1,K RACING FALCON,no,0,0,0,3,6,6,6,2,0,0,0,0,0,23,2017,2017
AMR INDUSTRY,ECE,THAILAND,2017-07-13,2017-07-14,1,K RACING VENOM,no,0,0,0,2,6,6,6,2,0,0,0,0,0,22,2017,2017
AMR INDUSTRY,ECE,THAILAND,2017-07-13,2017-07-14,1,K RACING VENOM,no,0,0,0,2,6,6,6,2,0,0,0,0,0,22,2017,2017
AMR INDUSTRY,ECE,THAILAND,2017-08-15,2017-08-16,1,K RACING VENOM,no,0,0,0,2,6,6,6,2,0,0,0,0,0,22,2017,2017
AMR INDUSTRY,ECE,THAILAND,2017-08-15,2017-08-16,1,K RACING VENOM,no,0,0,0,2,6,6,6,2,0,0,0,0,0,22,2017,2017
AMR INDUSTRY,ECE,THAILAND,2017-07-27,2017-07-28,1,KYT NFR,no,0,3,0,6,6,3,3,0,0,0,0,0,0,21,2017,2017
AMR INDUSTRY,ECE,THAILAND,2017-07-27,2017-07-28,1,KYT NFR,no,0,3,0,6,6,3,3,0,0,0,0,0,0,21,2017,2017
AMR INDUSTRY,ECE,THAILAND,2017-04-11,2017-04-12,1,KYT KR 1,no,0,0,0,9,9,2,0,0,0,0,0,0,0,20,2017,2017
AMR INDUSTRY,ECE,THAILAND,2017-07-13,2017-07-14,1,K RACING KYOTO,no,0,0,0,4,4,4,4,4,0,0,0,0,0,20,2017,2017
AMR INDUSTRY,ECE,THAILAND,2017-07-13,2017-07-14,1,K RACING KYOTO,no,0,0,0,4,4,4,4,4,0,0,0,0,0,20,2017,2017
AMR INDUSTRY,ECE,THAILAND,2017-08-15,2017-08-16,1,K RACING KYOTO,no,0,0,0,4,4,4,4,4,0,0,0,0,0,20,2017,2017
AMR INDUSTRY,ECE,THAILAND,2017-08-15,2017-08-16,1,K RACING KYOTO,no,0,0,0,4,4,4,4,4,0,0,0,0,0,20,2017,2017
AMR INDUSTRY,ECE,THAILAND,2016-05-19,2016-06-17,29,APEX,no,0,0,0,4,8,4,2,0,0,0,0,0,0,18,2016,2016
AMR INDUSTRY,ECE,THAILAND,2016-05-19,2016-06-17,29,HELLO,no,0,0,0,3,8,5,2,0,0,0,0,0,0,18,2016,2016
AMR INDUSTRY,ECE,THAILAND,2017-04-11,2017-04-12,1,KYT VENOM,no,0,0,0,0,6,6,6,0,0,0,0,0,0,18,2017,2017
AMR INDUSTRY,ECE,THAILAND,2017-07-13,2017-07-14,1,K RACING VENOM,no,0,0,0,0,4,4,4,4,0,0,0,0,0,16,2017,2017
AMR INDUSTRY,ECE,THAILAND,2017-07-13,2017-07-14,1,K RACING VENOM,no,0,0,0,1,3,4,4,4,0,0,0,0,0,16,2017,2017
AMR INDUSTRY,ECE,THAILAND,2017-08-15,2017-08-16,1,K RACING VENOM,no,0,0,0,0,4,4,4,4,0,0,0,0,0,16,2017,2017
AMR INDUSTRY,ECE,THAILAND,2017-08-15,2017-08-16,1,K RACING VENOM,no,0,0,0,1,3,4,4,4,0,0,0,0,0,16,2017,2017
AMR INDUSTRY,ECE,THAILAND,2016-05-19,2016-06-17,29,HELLO,no,0,0,0,3,6,4,2,0,0,0,0,0,0,15,2016,2016
AMR INDUSTRY,ECE,THAILAND,2017-07-13,2017-07-14,1,K RACING VENOM,no,0,0,0,6,0,0,6,3,0,0,0,0,0,15,2017,2017
AMR INDUSTRY,ECE,THAILAND,2017-08-15,2017-08-16,1,K RACING VENOM,no,0,0,0,6,0,0,6,3,0,0,0,0,0,15,2017,2017
AMR INDUSTRY,ECE,THAILAND,2016-05-19,2016-06-17,29,HELLO,no,0,0,0,3,5,4,2,0,0,0,0,0,0,14,2016,2016
AMR INDUSTRY,ECE,THAILAND,2017-07-27,2017-07-28,1,KYT VENOM FULL FACE,no,0,0,0,2,3,3,3,3,0,0,0,0,0,14,2017,2017
AMR INDUSTRY,ECE,THAILAND,2016-05-19,2016-06-17,29,SR SPORT,no,0,1,0,4,4,4,0,0,0,0,0,0,0,13,2016,2016
AMR INDUSTRY,ECE,THAILAND,2016-05-19,2016-06-17,29,SR SPORT,no,0,0,0,3,4,4,2,0,0,0,0,0,0,13,2016,2016
AMR INDUSTRY,ECE,THAILAND,2016-05-19,2016-06-17,29,SR SPORT,no,0,1,0,3,5,4,0,0,0,0,0,0,0,13,2016,2016
AMR INDUSTRY,ECE,THAILAND,2016-05-19,2016-06-17,29,APEX,no,0,0,0,1,5,4,2,0,0,0,0,0,0,12,2016,2016
AMR INDUSTRY,ECE,THAILAND,2017-04-11,2017-04-12,1,KYT KR 1,no,0,0,0,5,5,2,0,0,0,0,0,0,0,12,2017,2017
AMR INDUSTRY,ECE,THAILAND,2016-05-19,2016-06-17,29,APEX,no,0,0,0,1,5,4,1,0,0,0,0,0,0,11,2016,2016
AMR INDUSTRY,ECE,THAILAND,2017-07-13,2017-07-14,1,K RACING VENOM,no,0,0,0,2,2,2,2,2,0,0,0,0,0,10,2017,2017
AMR INDUSTRY,ECE,THAILAND,2017-07-13,2017-07-14,1,K RACING VENOM,no,0,0,0,2,2,2,2,2,0,0,0,0,0,10,2017,2017
AMR INDUSTRY,ECE,THAILAND,2017-07-13,2017-07-14,1,K RACING KYOTO,no,0,0,0,0,2,3,3,2,0,0,0,0,0,10,2017,2017
AMR INDUSTRY,ECE,THAILAND,2017-07-13,2017-07-14,1,K RACING HELLCAT,no,0,0,0,0,2,3,3,2,0,0,0,0,0,10,2017,2017
AMR INDUSTRY,ECE,THAILAND,2017-07-13,2017-07-14,1,K RACING HELLCAT,no,0,0,0,0,2,3,3,2,0,0,0,0,0,10,2017,2017
AMR INDUSTRY,ECE,THAILAND,2017-08-15,2017-08-16,1,K RACING VENOM,no,0,0,0,2,2,2,2,2,0,0,0,0,0,10,2017,2017
AMR INDUSTRY,ECE,THAILAND,2017-08-15,2017-08-16,1,K RACING VENOM,no,0,0,0,2,2,2,2,2,0,0,0,0,0,10,2017,2017
AMR INDUSTRY,ECE,THAILAND,2017-08-15,2017-08-16,1,K RACING KYOTO,no,0,0,0,0,2,3,3,2,0,0,0,0,0,10,2017,2017
AMR INDUSTRY,ECE,THAILAND,2017-08-15,2017-08-16,1,K RACING HELLCAT,no,0,0,0,0,2,3,3,2,0,0,0,0,0,10,2017,2017
AMR INDUSTRY,ECE,THAILAND,2017-08-15,2017-08-16,1,K RACING HELLCAT,no,0,0,0,0,2,3,3,2,0,0,0,0,0,10,2017,2017
AMR INDUSTRY,ECE,THAILAND,2017-07-13,2017-07-14,1,K RACING FALCON,no,0,0,0,6,0,0,0,2,0,0,0,0,0,8,2017,2017
AMR INDUSTRY,ECE,THAILAND,2017-07-13,2017-07-14,1,K RACING FALCON,no,0,0,0,6,0,0,0,2,0,0,0,0,0,8,2017,2017
AMR INDUSTRY,ECE,THAILAND,2017-07-27,2017-07-28,1,KYT VENOM FULL FACE,no,0,0,0,0,2,2,2,2,0,0,0,0,0,8,2017,2017
AMR INDUSTRY,ECE,THAILAND,2017-08-15,2017-08-16,1,K RACING FALCON,no,0,0,0,6,0,0,0,2,0,0,0,0,0,8,2017,2017
AMR INDUSTRY,ECE,THAILAND,2017-08-15,2017-08-16,1,K RACING FALCON,no,0,0,0,6,0,0,0,2,0,0,0,0,0,8,2017,2017
AMR INDUSTRY,ECE,THAILAND,2016-05-19,2016-06-17,29,APEX,no,0,0,0,1,3,2,1,0,0,0,0,0,0,7,2016,2016
AMR INDUSTRY,ECE,THAILAND,2017-07-13,2017-07-14,1,K RACING FALCON,no,0,0,0,3,0,0,2,2,0,0,0,0,0,7,2017,2017
AMR INDUSTRY,ECE,THAILAND,2017-08-15,2017-08-16,1,K RACING FALCON,no,0,0,0,3,0,0,2,2,0,0,0,0,0,7,2017,2017
AMR INDUSTRY,ECE,THAILAND,2016-05-19,2016-06-17,29,SR SPORT,no,0,1,0,1,2,2,0,0,0,0,0,0,0,6,2016,2016
AMR INDUSTRY,ECE,THAILAND,2016-05-19,2016-06-17,29,SR SPORT,no,0,1,0,1,2,2,0,0,0,0,0,0,0,6,2016,2016
AMR INDUSTRY,ECE,THAILAND,2016-05-19,2016-06-17,29,SR SPORT,no,0,1,0,1,3,1,0,0,0,0,0,0,0,6,2016,2016
AMR INDUSTRY,ECE,THAILAND,2017-07-13,2017-07-14,1,K RACING FALCON,no,0,0,0,6,0,0,0,0,0,0,0,0,0,6,2017,2017
AMR INDUSTRY,ECE,THAILAND,2017-07-13,2017-07-14,1,K RACING FALCON,no,0,0,0,3,0,0,0,3,0,0,0,0,0,6,2017,2017
AMR INDUSTRY,ECE,THAILAND,2017-07-13,2017-07-14,1,K RACING FALCON,no,0,0,0,3,0,0,0,3,0,0,0,0,0,6,2017,2017
AMR INDUSTRY,ECE,THAILAND,2017-07-13,2017-07-14,1,K RACING VENOM,no,0,0,0,0,0,0,6,0,0,0,0,0,0,6,2017,2017
AMR INDUSTRY,ECE,THAILAND,2017-08-15,2017-08-16,1,K RACING FALCON,no,0,0,0,6,0,0,0,0,0,0,0,0,0,6,2017,2017
AMR INDUSTRY,ECE,THAILAND,2017-08-15,2017-08-16,1,K RACING FALCON,no,0,0,0,3,0,0,0,3,0,0,0,0,0,6,2017,2017
AMR INDUSTRY,ECE,THAILAND,2017-08-15,2017-08-16,1,K RACING FALCON,no,0,0,0,3,0,0,0,3,0,0,0,0,0,6,2017,2017
AMR INDUSTRY,ECE,THAILAND,2017-08-15,2017-08-16,1,K RACING VENOM,no,0,0,0,0,0,0,6,0,0,0,0,0,0,6,2017,2017
AMR INDUSTRY,ECE,THAILAND,2016-05-19,2016-06-17,29,SR SPORT,no,0,0,0,0,3,2,0,0,0,0,0,0,0,5,2016,2016
AMR INDUSTRY,ECE,THAILAND,2017-07-13,2017-07-14,1,K RACING FALCON,no,0,0,0,2,0,0,2,1,0,0,0,0,0,5,2017,2017
AMR INDUSTRY,ECE,THAILAND,2017-07-13,2017-07-14,1,K RACING R 10,no,0,0,0,1,1,1,1,1,0,0,0,0,0,5,2017,2017
AMR INDUSTRY,ECE,THAILAND,2017-08-15,2017-08-16,1,K RACING FALCON,no,0,0,0,2,0,0,2,1,0,0,0,0,0,5,2017,2017
AMR INDUSTRY,ECE,THAILAND,2017-08-15,2017-08-16,1,K RACING R 10,no,0,0,0,1,1,1,1,1,0,0,0,0,0,5,2017,2017
AMR INDUSTRY,ECE,THAILAND,2016-05-19,2016-06-17,29,SR SPORT,no,0,0,0,1,2,1,0,0,0,0,0,0,0,4,2016,2016
AMR INDUSTRY,ECE,THAILAND,2016-05-19,2016-06-17,29,SR SPORT,no,0,0,0,1,2,1,0,0,0,0,0,0,0,4,2016,2016
AMR INDUSTRY,ECE,THAILAND,2017-04-11,2017-04-12,1,KYT KR 1,no,0,0,0,2,2,0,0,0,0,0,0,0,0,4,2017,2017
AMR INDUSTRY,ECE,THAILAND,2016-05-19,2016-06-17,29,SR SPORT,no,0,1,0,1,1,0,0,0,0,0,0,0,0,3,2016,2016
AMR INDUSTRY,ECE,THAILAND,2017-07-13,2017-07-14,1,K RACING KR 1,no,0,0,0,0,1,1,0,1,0,0,0,0,0,3,2017,2017
AMR INDUSTRY,ECE,THAILAND,2017-07-27,2017-07-28,1,KYT CROSS OVER,no,0,0,0,0,0,1,1,1,0,0,0,0,0,3,2017,2017
AMR INDUSTRY,ECE,THAILAND,2017-07-27,2017-07-28,1,KYT CROSS OVER,no,0,0,0,0,0,1,1,1,0,0,0,0,0,3,2017,2017
AMR INDUSTRY,ECE,THAILAND,2017-07-27,2017-07-28,1,KYT CROSS OVER,no,0,0,0,0,0,1,1,1,0,0,0,0,0,3,2017,2017
AMR INDUSTRY,ECE,THAILAND,2017-07-27,2017-07-28,1,KYT CROSS OVER,no,0,0,0,0,0,1,1,1,0,0,0,0,0,3,2017,2017
AMR INDUSTRY,ECE,THAILAND,2016-05-19,2016-06-17,29,SR SPORT,no,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2016,2016
AMR INDUSTRY,ECE,THAILAND,2017-07-12,2017-07-13,1,SR SPORT,no,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2017,2017
AMR INDUSTRY,ECE,THAILAND,2017-07-12,2017-07-13,1,SR SPORT,no,0,0,0,1,1,0,0,0,0,0,0,0,0,2,2017,2017
AMR INDUSTRY,ECE,THAILAND,2017-07-13,2017-07-14,1,K RACING KR 1,no,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2017,2017
AMR INDUSTRY,ECE,THAILAND,2017-07-13,2017-07-14,1,K RACING KR 1,no,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2017,2017
AMR INDUSTRY,ECE,THAILAND,2017-07-27,2017-07-28,1,KYT THUNDER FLASH,no,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2017,2017
AMR INDUSTRY,ECE,THAILAND,2017-08-15,2017-08-16,1,K RACING KR 1,no,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2017,2017
AMR INDUSTRY,ECE,THAILAND,2017-08-15,2017-08-16,1,K RACING KR 1,no,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2017,2017
AMR INDUSTRY,ECE,THAILAND,2017-08-15,2017-08-16,1,K RACING KR 1,no,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2017,2017
AMR INDUSTRY,ECE,THAILAND,2017-08-15,2017-08-16,1,K RACING KR 1,no,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2017,2017
AMR INDUSTRY,ECE/DOT,THAILAND,2016-08-29,2016-09-15,17,KYT FALCON,no,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2016,2016
AMR INDUSTRY,ECE/DOT,THAILAND,2016-08-29,2016-09-15,17,KYT FALCON,no,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2016,2016
AMR INDUSTRY,ECE/DOT,THAILAND,2016-08-29,2016-09-15,17,KYT FALCON,no,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2016,2016
AMR INDUSTRY,ECE/DOT,THAILAND,2016-08-29,2016-09-15,17,KYT FALCON,no,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2016,2016
AMR INDUSTRY,ECE/DOT,THAILAND,2016-08-29,2016-09-15,17,KYT FALCON,no,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2016,2016
AMR INDUSTRY,ECE/DOT,THAILAND,2016-08-29,2016-09-15,17,KYT FALCON,no,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2016,2016
AMR INDUSTRY,ECE/DOT,THAILAND,2016-08-29,2016-09-15,17,KYT FALCON,no,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2016,2016
AMR INDUSTRY,ECE/DOT,THAILAND,2016-08-29,2016-09-15,17,KYT FALCON,no,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2016,2016
AMR INDUSTRY,ECE/DOT,THAILAND,2016-08-29,2016-09-15,17,KYT VENOM,no,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2016,2016
AMR INDUSTRY,ECE/DOT,THAILAND,2016-08-29,2016-09-15,17,KYT VENOM,no,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2016,2016
AMR INDUSTRY,ECE/DOT,THAILAND,2016-08-29,2016-09-15,17,KYT VENOM,no,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2016,2016
AMR INDUSTRY,ECE/DOT,THAILAND,2016-08-29,2016-09-15,17,KYT VENOM,no,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2016,2016
AMR INDUSTRY,ECE/DOT,THAILAND,2016-08-29,2016-09-15,17,KYT VENOM,no,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2016,2016
AMR INDUSTRY,ECE/DOT,THAILAND,2016-08-29,2016-09-15,17,KYT VENOM,no,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2016,2016
AMR INDUSTRY,ECE/DOT,THAILAND,2016-08-29,2016-09-15,17,KYT VENOM,no,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2016,2016
AMR INDUSTRY,ECE/DOT,THAILAND,2016-08-29,2016-09-15,17,KYT RC 10,no,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2016,2016
